id,titulo,qtd_exercicios,peso
1298,Prova Final,2,0
1299,Prova Final de IP - 2018-1,5,1
1300,TP 7: Matrizes,3,3
1301,TP 7: Matrizes,3,3
1302,TP 7: Matrizes,3,3
1303,Prova Final,3,0
1304,TP 7: Matrizes,2,3
1305,TP 7: Matrizes,2,3
1306,TP 7: Matrizes,2,3
1307,Prova Final ,4,1
1308,Prova Final,3,0
1309,Trabalho Prático 2: Matrizes,2,1
1310,Prova Final,3,0
1311,Prova Final,3,0
1312,Prova Final,2,0
1313,Prova Final,3,0
1314,Prova Final,3,0
1315,Prova Final - Mateus,2,1
1316,Primeiro trabalho,2,1
1317,Prova Final,2,0
1318,Lab 01 – Variáveis e Estrutura Sequencial,12,1
1319,Lab 02 - Apenas um teste,1,1
1320,Lab 0 – Primeiros passos com o Python,14,1
1321,Lab 0 – Primeiros passos com o Python,14,1
1322,LE Aberta,19,0
1323,Lab 0 – Primeiros passos com o Python,14,0
1324,Lab 0 – Primeiros passos com o Python,14,0
1325,Lab 1 – Variáveis e Estrutura Sequencial,12,1
1326,Lab 1 – Variáveis e Estrutura Sequencial,12,1
1327,Lab0 – Primeiros passos com o Python,14,1
1328,TP1,2,1
1329,Lab Codificação 0 – Primeiros passos com o Python,14,0
1331,Primeiro Trabalho - 07/08/2018 (Aquecimento),10,1
1332,Segundo Trabalho - 09/08/2017 (Repetição),10,1
1333,Terceiro Trabalho - 14/08/2017 (repetição),10,1
1334,Quarto Trabalho - 16/08/2018 (repetição),10,1
1335,Lab 01 – Variáveis e Estrutura Sequencial,12,1
1336,Desafios 1 - Variáveis e Estrutura Sequencial,12,0
1337,Laboratorio 01 - Entrada Saida e Sequência,3,1
1338,Treino Semanal 01 - Sequência,10,0
1339,Lab 01 – Variáveis e Estrutura Sequencial,12,1
1340,Quinto Trabalho - 21/08/2018 (repetição/condições),8,1
1341,Exercício 1,4,1
1343,Laboratorio 01 - Entrada Saida e Sequência,4,0
1344,Treino Semanal 02 - Estrutura Condicional,10,0
1345,Lab01– Variáveis e Estrutura Sequencial,12,1
1346,Lab 01 – Variáveis e Estrutura Sequencial,12,1
1347,Exercício 2,4,1
1348,Desafios 1 - Variáveis e Estrutura Sequencial,12,0
1349,TP1 - Variáveis e Estrutura Sequencial,1,1
1350,TP 1: Variáveis e Estrutura Sequencial,3,1
1351,Exercício 3,4,1
1352,AP 03 –Estruturas Condicionais e Sequências,2,1
1353,Laboratório 02 - Estrutura Condicional,4,0
1354,Exercício 4,3,1
1355,Desafios 1 - Variáveis e Estrutura Sequencial,12,0
1356,Desafios 1 - Variáveis e Estrutura Sequencial,12,0
1357,TP 1: Variáveis e Estrutura Sequencial,3,1
1358,Desafios 1 - Variáveis e Estrutura Sequencial,12,0
1359,Sexto Trabalho - 23/08/2018 (cond e repetição),4,1
1360,Sétimo Trabalho - 28/08/2018 (string),4,1
1361,Oitavo Trabalho - 30/08/2018 (string),2,1
1362,TP 1: Variáveis e Estrutura Sequencial,1,1
1363,Nono Trabalho - 04/09/2017 (Recursividade),5,1
1364,Décimo Trabalho - 06/09/2018 (Recursividade),4,1
1365,Décimo Primeiro Trabalho - 11/09/2018 (Recursão),4,1
1366,Exercício 5,4,1
1367,TP 1: Variáveis e Estrutura Sequencial,2,1
1368,TP 1: Variáveis e Estrutura Sequencial,1,1
1369,Entrada e saída,20,1
1371,TP 1: Variáveis e Estrutura Sequencial,2,1
1372,Treino Semanal 03 - Estrutura de repetição,4,0
1373,Desafios 4 – Repetição por Condição (while),12,1
1374,TP 1: Variáveis e Estrutura Sequencial,3,1
1375,Lab 2 – Estrutura Condicional Simples,12,1
1376,TP 1: Variáveis e Estrutura Sequencial,2,1
1377,TP 1: Variáveis e Estrutura Sequencial,3,1
1378,Preparação Avaliação 1,7,1
1379,Exercício 6,3,1
1381,Laboratório 03 - Estrutura de repetição,2,0
1382,Primeira Prova Parcial,5,1
1383,Lab 2 – Estrutura Condicional Simples,12,1
1384,Lab 2 – Estrutura Condicional Simples,12,1
1385,Desafios 2 - Estruturas Condicionais,6,0
1386,Treino Semanal 04 - Estrutura de Repetição PII,10,0
1387,Desafios 2 - Estruturas Condicionais,12,0
1388,Lab 2 – Estrutura Condicional Simples,12,1
1389,Desafios 2 - Estruturas Condicionais,6,0
1390,Lab 2 – Estrutura Condicional Simples,12,1
1391,Desafios 2 - Estruturas Condicionais,6,0
1392,Desafios 2 - Estruturas Condicionais,12,0
1393,Introdução ao SQL,10,1
1394,Laboratório 04 - Estrutura de repetição PII,2,0
1395,Desafios 2 - Estruturas Condicionais,6,1
1396,Desafios 2 - Estruturas Condicionais,6,1
1397,Desafios 2 - Estruturas Condicionais,12,1
1398,Exercícios de SQL envolvendo Joins,5,1
1399,Décimo Segundo Trabalho - 13/09/2018 (ordenação),2,1
1400,Décimo Terceiro Trabalho - 18/09/2018 (vetores),2,1
1401,Décimo Quarto Trabalho - 20/09/2018 (Vetor/Matriz),3,1
1402,Décimo Quinto Trabalho - 25/09/2018 (Vetor/Matriz),5,1
1403,Prova parcial 01 - Até Repetição,2,0
1404,TP 2 - Condicional Simples e Composta (if/else),3,1
1405,TP 2 - Condicional Simples e Composta (if/else),3,1
1406,TP 2 - Condicional Simples e Composta (if/else),2,1
1407,TP 2 - Condicional Simples e Composta (if/else),3,1
1408,Lab 3 – Condicionais Encadeados (if/elif),12,1
1409,Desafios 3 - Condicionais Encadeados (if/elif),12,0
1410,TP 2 - Condicional Simples e Composta (if/else),3,1
1411,Desafios 3 - Condicionais Encadeados (if/elif),12,1
1412,Lab 3 – Condicionais Encadeados (if/elif),12,0
1413,Treino Semanal 05 - VCHomogênea,4,0
1414,Laboratório Strings/Vetores,5,1
1415,Lab 3 – Condicionais Encadeados (if/elif),12,1
1416,Desafios 3 - Condicionais Encadeados (if/elif),12,0
1417,Lab 3 – Condicionais Encadeados (if/elif),12,1
1418,Desafios 3 - Condicionais Encadeados (if/elif),12,0
1419,Segunda lista de IP,9,1
1420,Lab 3 – Condicionais Encadeados (if/elif),12,1
1421,Desafios 3 - Condicionais Encadeados (if/elif),12,0
1422,Exercícios sobre Subqueries,3,1
1423,Atividade de Programação Não visível,24,0
1424,Segunda Prova Prática - IP 2018 -2,2,1
1426,Segunda Prova Parcial - IP 2018 -2,5,1
1428,TP 3 - Condicionais Encadeadas (if/elif/else),3,1
1429,Treino semanal 05-06: VCHomogenea,9,4
1430,Laboratório 05 - VCHomogenea,2,6
1431,TP 3 - Condicionais Encadeadas (if/elif/else),3,1
1432,TP 3 - Condicionais Encadeadas (if/elif/else),3,1
1433,TP 3 - Condicionais Encadeadas (if/elif/else),2,1
1434,TP 3 - Condicionais Encadeadas (if/elif/else),3,2
1435,TP 3 - Condicionais Encadeadas (if/elif/else),2,2
1436,TP 3 - Condicionais Encadeadas (if/elif/else),3,2
1437,Décimo Sexto - 27/09/18 (busca, remoção, merge),4,1
1438,Transações,1,1
1439,Décimo Sétimo Trab. - 02/10/18 (Busca e Ordenação),1,1
1440,TP18 - 04/10/2018 (backtracking),2,1
1441,TP19 - 09/10/2018 (binary puzzle - fácil),2,1
1442,TP20 - 11/10/2018 (binary puzzle - difícil),1,1
1443,TP21 - 16/10/2018 (Sudoku),1,1
1444,TP22 - 18/10/2018 (Sudoku - Difícil),1,1
1445,TP 3 - Condicionais Encadeadas (if/elif/else),3,2
1446,TP 3 - Condicionais Encadeadas (if/elif/else),2,2
1447,Lista Exercícios 3,19,1
1448,Desafios 4 – Repetição por Condição (while),12,0
1449,Lab 4 – Repetição por Condição (while),12,1
1450,Lab 4 – Repetição por Condição (while),12,1
1451,Desafios 4 – Repetição por Condição (while),12,0
1452,Laboratório 1 - Introdução,5,1
1453,Laboratório 2 - Entrada e saída de dados,3,1
1455,Laboratório 2 - Entrada e saída,7,1
1456,Lab 4 – Repetição por Condição (while),12,1
1457,Desafios 4 – Repetição por Condição (while),12,0
1458,Lab 4 – Repetição por Condição (while),12,1
1459,Desafios 4 – Repetição por Condição (while),12,0
1460,Lab 4 – Repetição por Condição (while),12,1
1461,Desafios 4 – Repetição por Condição (while),12,0
1462,TP23 - 23/10/2018 (Batalha Naval),1,1
1463,Programming Exercises,7,1
1464,Treino Semanal 07: Estruturas dinâmicas,5,4
1465,Terceira Prova Parcial - IP 2018 -2,6,1
1466,TP24 - 25/10/2018 (Jogo Kyudoku (Muito Fácil)),1,1
1467,TP25 - 30/10/2018 (Jogo Kyudoku - Backtracking),1,1
1468,TP 4: Estrutura de Repetição por Condição (while),3,2
1469,TP 4: Estrutura de Repetição por Condição (while),2,2
1470,TP 4: Estrutura de Repetição por Condição (while),3,2
1471,Primeiros Passos com o Python,14,1
1472,TP 4: Estrutura de Repetição por Condição (while),3,2
1473,TP 4: Estrutura de Repetição por Condição (while),4,1
1474,Definição Recursiva: Lista Sem Elementos Repetidos,1,1
1475,Laboratório de Ambientação,15,1
1476,Lista para Aquecimento da Linguagem Python!,18,1
1477,Definição Recursiva: Lista Sem Elementos Repetidos,1,1
1478,Lab 5 – Vetores e Strings,12,1
1479,Desafios 5 - Vetores e Strings,12,1
1480,Lab 5 – Vetores e Strings,12,1
1481,Desafios 5 - Vetores e Strings,12,0
1482,TP 4: Estrutura de Repetição por Condição (while),3,2
1483,Exercícios sobre Storage Procedures,5,1
1484,Lab 5 – Vetores e Strings,12,1
1485,Desafios 5 - Vetores e Strings,12,0
1486,Laboratório 06: Estrutura Dinâmica,2,6
1487,Laboratório Recursão,3,1
1488,Lista de Exercício 4,13,1
1489,Exercícios Orientação Objeto,11,1
1490,Treino Semanal: 08 - Listas e Estruturas dinâmicas,3,4
1491,Desafios 5 - Vetores e Strings,12,0
1492,Lab 5 – Vetores e Strings,12,1
1493,TP26 - 06/11/2018 (Matrizes Esparsas),1,1
1494,TP27 - 08/11/2018 (Matrizes Esparsas),2,1
1495,TP28 - 13/11/2018 (Bucket Sort),1,1
1496,Bitwise-2018-02,5,1
1497,Lab 5 – Vetores e Strings,12,1
1498,Desafios 5 - Vetores e Strings,12,0
1499,Trabalho sobre Triggers,1,1
1500,Lab 5 – Vetores e Strings,12,1
1501,Desafios 5 - Vetores e Strings,12,0
1502,Desafios,4,1
1503,Laboratório 3 - Revisando,7,1
1504,Prova parcial 02 - Estruturas dinâmicas,2,6
1505,TP 5: Vetores e Strings,3,3
1506,TP 5: Vetores e Strings,3,3
1507,TP 5: Vetores e Strings,2,3
1508,TP 5: Vetores e Strings,2,1
1509,TP 5: Vetores e Strings,3,3
1510,Lab 6 – Repetição por Contagem (for),12,1
1511,Desafios 6 - Repetição por Contagem (for),12,0
1512,TP 5: Vetores e Strings,3,3
1513,Treino semanal 09 - TAD,3,0
1514,Lab 6 – Repetição por Contagem (for),12,1
1515,Desafios 6 - Repetição por Contagem (for),12,0
1516,Lab 6 – Repetição por Contagem (for),12,1
1517,Desafios 6 - Repetição por Contagem (for),12,0
1518,Lab 6 – Repetição por Contagem (for),12,1
1519,Desafios 6 - Repetição por Contagem (for),12,0
1520,Desafio 7 -  Matrizes,12,0
1521,Lab 7 – Matrizes,12,1
1522,Lab 6 – Repetição por Contagem (for),12,1
1523,Desafios 6 - Repetição por Contagem (for),12,0
1524,Quarta Prova Parcial - IP 2018 -2,6,1
1525,TP 6: Estrutura de Repetição por Contagem (for),3,3
1526,TP 6: Estrutura de Repetição por Contagem (for),3,3
1527,TP 6: Estrutura de Repetição por Contagem (for),3,3
1528,TP 6: Estrutura de Repetição por Contagem (for),2,3
1529,TP29 - 22/11/2018 (Bitwise),5,1
1530,Lab 7 – Matrizes,12,1
1531,Lab 7 – Matrizes,12,1
1532,Desafio 7 -  Matrizes,12,0
1533,Desafio 7 -  Matrizes,12,0
1534,TP30 - 27/11/2018 (alocação dinâmica),2,1
1535,TP31 - 29/11/2018 (BONUS 1) - Pilha,1,1
1536,TP32 - 04/12/2018 (BONUS 2) - Filas,1,1
1537,Lab 7 – Matrizes,12,1
1538,Desafio 7 -  Matrizes,12,0
1539,Exercícios OO - Preparação Quinta Prova,17,1
1540,TP 6: Estrutura de Repetição por Contagem (for),3,3
1541,Quinta Prova Parcial - IP 2018-2,5,1
1542,Lab 7 – Matrizes,12,1
1543,Desafio 7 -  Matrizes,13,0
1544,Exercicio Pilha e Fila (vetor),3,1
1545,Trabalho 4 (O último do ano),4,1
1546,TP 7: Matrizes,3,3
1547,TP 7: Matrizes,3,3
1548,Prova Final,3,0
1549,Prova Final,3,0
1550,TP 7: Matrizes,2,3
1551,TP 7: Matrizes,3,3
1552,TP 5: Vetores e Strings,3,1
1553,Turma Final 2,3,1
1554,Prova Final,3,1
1555,Prova Final,2,1
1556,Prova Final,2,1
1557,Prova Final,2,0
1558,Fila e Listas,3,1
1559,Prova Final,3,0
1560,Prova final,4,1
1561,TP 7: Matrizes,3,3
1563,TP Sub,3,1
1564,TP01 - 17/01/2019 (simples e aquecimento),10,1
1565,TP02 - 17/01/2019 (repetição),10,1
1566,TP03 - 21/01/2019 (repetição),10,1
1567,TP04 - 21/01/2019 (repetição),10,1
1568,TP05 - 21/01/2019 (repetição/condições),8,1
1569,Sexto Trabalho - 23/08/2018 (cond e repetição),4,1
1570,Lab 1 – Estrutura Sequencial e Variáveis - 2019,12,1
1571,Lab 0 – Primeiros passos com o Python - 2019,16,1
1572,Lab 0 – Primeiros passos com o Python - 2019,16,0
1573,Lab 0 – Primeiros passos com o Python - 2019,16,0
1574,Lab 0 – Primeiros passos com o Python - 2019,16,1
1575,Lab 0 – Primeiros passos com o Python - 2019,16,0
1576,Lab 0 – Primeiros passos com o Python - 2019,16,0
1577,Lab 0 – Primeiros passos com o Python - 2019,16,1
1578,Lab 0 – Primeiros passos com o Python - 2019,16,1
1579,Lab 0 – Primeiros passos com o Python - 2019,16,1
1580,Lab 0 – Primeiros passos com o Python - 2019,16,0
1581,Lab 1 – Estrutura Sequencial e Variáveis - 2019,12,1
1582,Lab 0 – Primeiros passos com o Python - 2019,16,0
1583,Primeira Lista de Exercícios em Haskell - modelo,20,1
1584,Primeiro Trabalho - 15/03/2019 (Aquecimento),5,1
1585,Lab 1 – Estrutura Sequencial e Variáveis - 2019,12,1
1587,1ª Lista de Exercícios,20,3
1588,Desafios 1 - Variáveis e Estrutura Sequencial,12,0
1589,Lab 1 – Estrutura Sequencial e Variáveis - 2019,12,1
1590,Lab 1 – Estrutura Sequencial e Variáveis - 2019,12,1
1591,Desafios 1 - Variáveis e Estrutura Sequencial,12,0
1592,Desafios 1 - Estrutura Sequencial e Variáveis -19,12,0
1593,Desafios 1 - Estrutura Sequencial e Variáveis -19,12,0
1594,Desafios 1 - Estrutura Sequencial e Variáveis -19,12,0
1595,Lab 1 – Estrutura Sequencial e Variáveis - 2019,12,1
1596,Lab 1 – Estrutura Sequencial e Variáveis - 2019,12,1
1597,Lab 1 – Estrutura Sequencial e Variáveis - 2019,12,1
1598,Desafios 1 - Estrutura Sequencial e Variáveis -19,12,1
1599,Lab 1 – Estrutura Sequencial e Variáveis - 2019,12,1
1600,Desafios 1 - Variáveis e Estrutura Sequencial,12,1
1601,Desafios 1 - Estrutura Sequencial e Variáveis 2019,12,1
1602,Lab 1 – Estrutura Sequencial e Variáveis - 2019,12,1
1603,Segundo Trabalho - 22/03/2019 (Recursividade),10,1
1604,Problema do macaco e da banana,3,1
1605,Terceiro Trabalho - 29/03/2019 (ordenação),4,1
1606,Primeira Lista de Exercícios em Haskell,3,1
1607,1ª Lista de Exercícios,20,1
1608,Primeira Lista de Exercícios em Haskell - parte 1,8,1
1609,Exemplos Extras,2,0
1610,Desafios 1 - Estrutura Sequencial e Variáveis 2019,12,0
1611,Desafios 1 - Estrutura Sequencial e Variáveis -19,12,0
1612,Quarto Trabalho - 05/04/2019 (Expr. Regulares),10,1
1613,Desafios 1 - Variáveis e Estrutura Sequencial,12,0
1615,TP 1: Variáveis e Estrutura Sequencial,3,1
1616,TP1: Variáveis e Estrutura Sequencial,2,1
1617,Sexto Trabalho - 03/05/2019 (esparsas),3,1
1618,TP1: Variáveis e Estrutura Sequencial,2,1
1619,TP1: Variáveis e Estrutura Sequencial,2,1
1620,TP1: Variáveis e Estrutura Sequencial,2,1
1621,TP1: Variáveis e Estrutura Sequencial,2,0
1622,TP1: Variáveis e Estrutura Sequencial,2,1
1623,TP1: Variáveis e Estrutura Sequencial,3,1
1624,TP1: Variáveis e Estrutura Sequencial,2,1
1625,TP1: Variáveis e Estrutura Sequencial,4,1
1626,TP1: Variáveis e Estrutura Sequencial,3,1
1627,Primeira Lista de Exercícios em Haskell - parte 2,6,1
1628,TP1: Variáveis e Estrutura Sequencial,2,1
1629,TP 7: Matrizes,3,1
1630,TP1: Variáveis e Estrutura Sequencial,2,1
1631,TP1: Variáveis e Estrutura Sequencial,3,1
1632,TP1: Variáveis e Estrutura Sequencial,2,1
1633,TP1: Variáveis e Estrutura Sequencial,2,1
1634,Lab 2 – Estrutura Condicional Simples,10,1
1635,Lab 2 – Estrutura Condicional Simples,12,1
1636,Desafios 2 - Estruturas Condicionais,12,0
1637,Lab 2 – Estrutura Condicional Simples,12,1
1638,Desafios 2 - Estruturas Condicionais,12,0
1639,Desafios 2 - Estruturas Condicionais,12,0
1640,Lab 2 – Estrutura Condicional Simples,12,1
1641,Desafios 1 - Variáveis e Estrutura Sequencial,12,0
1642,Desafios 2 - Estruturas Condicionais,12,1
1643,Lab 2 – Estrutura Condicional Simples,12,1
1644,Lab 2 – Estrutura Condicional Simples,12,1
1645,Lab 2 – Estrutura Condicional Simples,12,1
1646,Desafios 2 - Estruturas Condicionais,12,0
1647,Lab 2 – Estrutura Condicional Simples,10,1
1648,Desafios 2 - Estruturas Condicionais,6,0
1649,Lab 2 – Estrutura Condicional Simples,12,1
1650,Desafios 2 - Estruturas Condicionais,12,0
1651,Lab 2 – Estrutura Condicional Simples,12,1
1652,Desafios 2 - Estruturas Condicionais,12,0
1653,Lab 2 – Estrutura Condicional Simples,10,1
1654,Desafios 2 - Estruturas Condicionais,6,0
1655,Busca no grafo do metro de Londres,5,1
1656,Teste da linguagem BASH,3,1
1657,Quinto Trabalho - 26/04/2019 (SED e AWK),10,1
1658,Desafio 01,3,1
1659,Programação en Assembly,5,1
1660,TP1 - Variáveis e Estrutura Sequencial,2,1
1661,TP2 - Estrutura Condicional Simples e Composta,3,1
1662,TP2 - Estrutura Condicional Simples e Composta,2,1
1663,Primeira Avaliação IC,4,7
1664,TP2 - Estrutura Condicional Simples e Composta,2,1
1665,TP2 - Estrutura Condicional Simples e Composta,2,1
1666,TP2 - Estrutura Condicional Simples e Composta,2,1
1667,TP2 - Estrutura Condicional Simples e Composta,2,1
1668,TP2 - Estrutura Condicional Simples e Composta,2,1
1669,Primeira Avaliação IC,3,1
1670,TP2 - Estrutura Condicional Simples e Composta,2,1
1671,Lab 3 – Condicionais Encadeados (if/elif),12,1
1672,Desafios 3 - Condicionais Encadeados (if/elif),12,0
1674,Lab 3 – Condicionais Encadeados (if/elif),12,1
1675,Desafios 3 - Condicionais Encadeados (if/elif),12,0
1676,TP2 - Estrutura Condicional Simples e Composta,2,1
1677,Teste da Linguagem Assembly,2,1
1678,TP2 - Estrutura Condicional Simples e Composta,2,1
1679,Lab 3 – Condicionais Encadeados (if/elif),12,1
1680,Desafios 3 - Condicionais Encadeados (if/elif),12,0
1681,Segunda Lista de Exercícios em Haskell - parte 1,8,1
1682,Lab 3 – Condicionais Encadeados (if/elif),12,1
1683,Desafios 3 - Condicionais Encadeados (if/elif),12,0
1684,Lab 3 – Condicionais Encadeados (if/elif),12,1
1685,Desafios 3 - Condicionais Encadeados (if/elif),12,1
1686,Segunda Lista de Exercícios,18,3
1687,Lab 3 – Condicionais Encadeados (if/elif),12,1
1688,Desafios 3 - Condicionais Encadeados (if/elif),12,0
1689,Lab 3 – Condicionais Encadeados (if/elif),12,1
1690,Desafios 3 - Condicionais Encadeados (if/elif),12,0
1691,Desafios 3 - Condicionais Encadeados (if/elif),12,0
1692,Lab 3 – Condicionais Encadeados (if/elif),12,1
1693,Lab 3 – Condicionais Encadeados (if/elif),12,1
1694,Desafios 3 - Condicionais Encadeados (if/elif),12,0
1695,Primeira Avaliação IC (2a chamada),3,1
1696,TP3 - Estrutura Condicional Encadeada,3,1
1697,TP1 Substitutivo: Variáveis e Estrutura Sequencial,2,1
1698,TP2 (Subst) - Estrutura Cond Simples e Composta,5,1
1699,TP2 (Subst) - Estrutura Cond Simples e Composta,2,1
1700,1ª lista de exercícios - LISTA INSANA,10,1
1701,TP2 (Subst) - Estrutura Cond Simples e Composta,2,1
